Word,Lg10WF,Lg10CD,Dom_PoS_SUBTLEX,Percentage_dom_PoS,Zipf-value,Klattese
disparage,1.653212514,1.653212514,Verb,1,2.945046656,dI-spEˈ-rI-JIz
disparaged,1.204119983,1.176091259,Verb,1,2.495954125,dI-spEˈ-rI-JIg
disparages,0.301029996,0.301029996,Verb,1,1.592864138,dI-spEˈ-rI-JIg-li
disparaging,1.230448921,1.230448921,Adjective,1,2.522283064,dIˈ-spX-It
disparagingly,0.477121255,0.477121255,Adverb,1,1.768955397,dI-spEˈ-rIt
disparate,0.903089987,0.903089987,Adjective,1,2.194924129,dI-spEˈ-r^-tiz
disparities,0.602059991,0.477121255,Noun,1,1.893894133,dI-sp@ˈ-S^n-^t
disparity,1.041392685,1,Noun,1,2.333226827,dI-sp@ˈ-S^n-^t-li
dispassionate,0.903089987,0.84509804,Adjective,0.571428571,2.194924129,dI-sp@ˈC
dispassionately,0.77815125,0.77815125,Adverb,1,2.069985393,dI-sp@ˈCt
dispatch,2.545307116,2.401400541,Verb,0.502857143,3.837141259,dI-sp@ˈC
dispatched,1.913813852,1.886490725,Verb,1,3.205647995,dI-sp@ˈCt
dispatcher,1.880813592,1.740362689,Noun,0.918918919,3.172647734,dI-sp@ˈ-CR
dispatchers,0.77815125,0.77815125,Noun,1,2.069985393,dI-sp@ˈ-CIg
dispatches,1.602059991,1.301029996,Noun,1,2.893894133,dI-spEˈl
dispatching,1.230448921,1.204119983,Verb,0.9375,2.522283064,dI-spEˈl
dispel,1.176091259,1.176091259,Verb,1,2.467925401,dI-spEˈld
dispelled,0.698970004,0.698970004,Verb,1,1.990804146,dI-spEˈlz
dispelling,0.301029996,0.301029996,Verb,1,1.592864138,dI-spEˈn-s^-b^l
dispels,0.301029996,0.301029996,Verb,1,1.592864138,dI-spEˈn-sX-i
dispensable,1,0.954242509,Adjective,1,2.291834142,dIˈ-spEn-sEˌ-ri
dispensary,1.342422681,1.176091259,Noun,1,2.634256823,dIˌ-sp^n-seˈ-S^n
dispensation,1.278753601,1.176091259,Noun,1,2.570587743,dI-spEˈnst
dispense,1.84509804,1.77815125,Verb,1,3.136932182,dI-spEˈns
dispensed,1.447158031,1.397940009,Verb,0.962962963,2.738992173,dI-spEˈn-sXz
dispenser,1.72427587,1.579783597,Noun,0.961538462,3.016110012,dI-spEˈn-sR
dispensers,0.77815125,0.77815125,Noun,1,2.069985393,dI-spEˈn-sIg
dispenses,0.84509804,0.84509804,Verb,1,2.136932182,dI-spEˈn-z^
dispensing,1.204119983,1.204119983,Verb,0.866666667,2.495954125,dI-spXˈ-s^l
dispersal,1.380211242,1.301029996,Noun,1,2.672045384,dIˌ-spXˈ-s^nts
disperse,1.963787827,1.826074803,Verb,1,3.255621969,dI-spRˈs
dispersed,1.342422681,1.301029996,Verb,0.666666667,2.634256823,dI-spXˈ-Z^n
dispersing,1.079181246,0.77815125,Verb,0.545454545,2.371015388,dI-spXˈ-sIv
dispersion,0.602059991,0.602059991,Noun,1,1.893894133,dI-spIˈ-r^-tId
dispirited,0.477121255,0.477121255,Verb,0.5,1.768955397,dIs-pleˈs
displace,1.342422681,1.176091259,Verb,1,2.634256823,dIs-pleˈs-m^nt
displaced,1.672097858,1.62324929,Verb,0.52173913,2.963932,dIs-pleˈs-m^nts
displacement,1.643452676,1.51851394,Noun,1,2.935286819,dIs-pleˈ-sIz
displacements,0.301029996,0.301029996,Noun,1,1.592864138,dIs-pleˈ-sIg
displaces,0.477121255,0.477121255,Verb,1,1.768955397,dI-spleˈ
displacing,0.77815125,0.77815125,Verb,1,2.069985393,dI-spleˈd
display,2.639486489,2.574031268,Noun,0.727482679,3.931320631,dI-spleˈ
displayed,1.880813592,1.84509804,Verb,0.973333333,3.172647734,dI-spleˈd
displaying,1.491361694,1.462397998,Verb,1,2.783195836,dI-spleˈ-rYˌt
displays,1.812913357,1.806179974,Noun,0.59375,3.104747499,dI-spleˈz
displease,1.361727836,1.361727836,Verb,0.909090909,2.653561978,dIs-plEˈ-ZX
displeased,1.602059991,1.579783597,Adjective,0.615384615,2.893894133,dI-spoˈ-z^-b^l
displeasure,1.544068044,1.491361694,Noun,1,2.835902186,dI-spoˈ-z^-b^lz
disposable,1.977723605,1.832508913,Adjective,1,3.269557747,dI-spoˈ-z^-b^l
disposables,0.301029996,0.301029996,Noun,1,1.592864138,dI-spoˈ-z^lz
disposal,2.399673721,2.328379603,Noun,1,3.691507864,dI-spoˈ-z^l
disposals,0.698970004,0.602059991,Noun,1,1.990804146,dI-spoˈzd
dispose,2.206825876,2.155336037,Verb,1,3.498660018,dI-spoˈz
disposed,1.949390007,1.919078092,Verb,0.943181818,3.241224149,dI-spoˈzd
disposer,0.698970004,0.698970004,Noun,1,1.990804146,dI-spoˈ-zIg
disposes,0.903089987,0.903089987,Verb,1,2.194924129,dIˌ-sp^-zIˈ-S^n
disposing,1.462397998,1.431363764,Verb,0.928571429,2.75423214,dIˌ-sp^-zIˈ-S^nz
disposition,2.045322979,1.973127854,Noun,1,3.337157121,dIˌ-sp^-zIˈ-S^n
dispositions,0.84509804,0.84509804,Noun,1,2.136932182,dIˌs-p^-zEˈs
dispositive,0.903089987,0.903089987,Adjective,1,2.194924129,dIˌs-p^-zEˈst
dispossess,0.698970004,0.698970004,Verb,1,1.990804146,dIˌ-spr^-pcˈr-S^n-It
dispossessed,1.041392685,0.954242509,Verb,0.6,2.333226827,dIˌ-spr^-pcˈr-S^n-^t-li
disproportionate,1.146128036,1.146128036,Adjective,1,2.437962178,dIs-pruˈv
disproportionately,0.84509804,0.84509804,Adverb,1,2.136932182,dIs-pruˈvd
disprove,1.505149978,1.431363764,Verb,1,2.79698412,dIs-pruˈ-vIn
disproved,0.77815125,0.77815125,Verb,1,2.069985393,dIs-pruˈvz
disproven,0.602059991,0.602059991,Verb,1,1.893894133,dI-spyuˈ-teˈ-S^n
disproves,0.602059991,0.602059991,Verb,1,1.893894133,dI-spyuˈt
dispute,2.206825876,2.152288344,Noun,0.79375,3.498660018,dI-spyuˈt
disputed,1.113943352,1.113943352,Verb,0.5,2.405777494,dI-spyuˈts
disputes,1.462397998,1.462397998,Noun,1,2.75423214,dIs-kwaˌ-l^-f^-keˈ-S^n
disputing,1.146128036,1.146128036,Verb,0.846153846,2.437962178,dIs-kwaˈ-l^-fYˌd
disqualification,1.278753601,1.230448921,Noun,1,2.570587743,dIs-kwaˈ-l^-fYˌz
disqualified,1.934498451,1.799340549,Verb,1,3.226332593,dIs-kwaˈ-l^-fYˌd
disqualifies,0.301029996,0.301029996,Verb,1,1.592864138,dIs-kwaˈ-l^-fYˌ-Ig
disqualify,1.531478917,1.477121255,Verb,1,2.823313059,dIˈsk
disqualifying,0.954242509,0.954242509,Verb,0.875,2.246076652,dIs-kwYˈ-^t
disquiet,0.698970004,0.698970004,Verb,1,1.990804146,dIz-reˈ-li
disquieting,0.84509804,0.84509804,Adjective,1,2.136932182,dIˌs-rI-gaˈrd
disraeli,0.77815125,0.602059991,Name,1,2.069985393,dIˌs-rI-gaˈr-dId
disregard,2.255272505,2.187520721,Verb,0.651685393,3.547106647,dIˌs-rI-gaˈrd
disregarded,1.113943352,1.113943352,Verb,1,2.405777494,dIˌs-rI-gaˈrdz
disregarding,1.176091259,1.079181246,Verb,1,2.467925401,dIˌs-rI-pEˈr
disregards,0.477121255,0.477121255,Verb,1,1.768955397,dIs-rEˈ-py^-t^-b^l
disrepair,0.954242509,0.903089987,Noun,1,2.246076652,dIˌs-rI-pyuˈt
disreputable,0.954242509,0.954242509,Adjective,1,2.246076652,dIˌs-rI-spEˈkt
disrepute,0.903089987,0.903089987,Noun,1,2.194924129,dIˌs-rI-spEˈk-tId
disrespect,2.428134794,2.352182518,Noun,0.711610487,3.719968936,dIˌs-rI-spEˈkt
disrespected,1.397940009,1.342422681,Verb,1,2.689774151,dIˌs-rI-spEˈk-tIg
disrespectful,2.025305865,1.995635195,Adjective,0.990566038,3.317140007,dIˌs-rI-spEˈkt-f^l
disrespecting,1.612783857,1.491361694,Verb,0.975,2.904617999,dIs-r^ˈpt
disrespects,1.041392685,1.041392685,Verb,1,2.333226827,dIs-r^ˈp-tId
disrupt,1.819543936,1.77815125,Verb,1,3.111378078,dIs-r^ˈpt
disrupted,1.643452676,1.633468456,Verb,0.930232558,2.935286819,dIs-r^ˈp-S^n
disrupting,1.770852012,1.748188027,Verb,1,3.062686154,dIs-r^ˈp-tIG
disruption,1.716003344,1.556302501,Noun,1,3.007837486,dIs-r^ˈp-S^n
disruptions,0.954242509,0.903089987,Noun,1,2.246076652,dIs-r^ˈpts
disruptive,1.361727836,1.322219295,Adjective,1,2.653561978,dIˈs
disrupts,1.146128036,1.146128036,Verb,1,2.437962178,dIˌs-@-tIs-f@ˈk-S^n
diss,1.361727836,1.113943352,Verb,0.5,2.653561978,dIs-@ˈ-t^s-fYˌd
dissatisfaction,1.176091259,1.146128036,Noun,1,2.467925401,dIs-@ˈ-t^s-fYˌ
dissatisfied,1.69019608,1.643452676,Adjective,1,2.982030222,dY-sEˈkt
dissect,1.707570176,1.633468456,Verb,0.959183673,2.999404318,dY-sEˈk-tIg
dissected,1.447158031,1.361727836,Verb,0.769230769,2.738992173,dY-sEˈk-S^n
dissecting,1.414973348,1.342422681,Verb,0.8,2.70680749,dYˈ-sEk-S^n
dissection,1.653212514,1.414973348,Noun,1,2.945046656,dY-sEˈk-S^nz
dissections,0.602059991,0.301029996,Noun,1,1.893894133,dY-sEˈkts
dissects,0.477121255,0.477121255,Verb,1,1.768955397,dI-sEˈm-b^l
dissemble,0.84509804,0.84509804,Verb,1,2.136932182,dI-sEˈ-m^-neˌt
dissembling,0.77815125,0.698970004,Verb,0.8,2.069985393,dI-sEˈ-m^-neˌ-t^d
disseminate,0.698970004,0.698970004,Verb,1,1.990804146,dI-sEˈ-m^-neˌ-tIg
disseminated,0.77815125,0.77815125,Verb,0.8,2.069985393,dI-sEˌ-m^-neˈ-S^n
disseminating,0.602059991,0.602059991,Verb,1,1.893894133,dI-sEˈn-S^n
dissemination,0.602059991,0.602059991,Noun,1,1.893894133,dI-sEˈnt
dissension,1.176091259,1.146128036,Noun,1,2.467925401,dI-sEˈn-tId
dissent,1.491361694,1.414973348,Noun,0.9,2.783195836,dI-sEˈ-nId
dissented,0.477121255,0.477121255,Verb,1,1.768955397,dI-sEˈn-tX
dissenter,0.301029996,0.301029996,Noun,1,1.592864138,dI-sEˈ-nXz
dissenters,0.698970004,0.602059991,Noun,1,1.990804146,dI-sEˈn-tIg
dissenting,1.041392685,1.041392685,Adjective,0.6,2.333226827,dI-sEˈnts
dissertation,1.792391689,1.568201724,Noun,1,3.084225832,dIˌ-sR-teˈ-S^n
disservice,1.278753601,1.278753601,Noun,0.888888889,2.570587743,dIˈ-s^-dIns
dissident,1,1,Noun,0.666666667,2.291834142,dIˈ-s^-d^nts
dissidents,0.903089987,0.84509804,Noun,1,2.194924129,dI-ssIˈ-m^-lX
dissimilar,1.146128036,1.146128036,Adjective,1,2.437962178,dI-ssIˌ-m^-l@ˈ-r^-ti
dissimilarity,0.301029996,0.301029996,Noun,1,1.592864138,dIˈs-In-JX
dissipate,1.079181246,1.079181246,Verb,1,2.371015388,dIˈ-s^-peˌts
dissipated,1.278753601,1.278753601,Verb,0.833333333,2.570587743,dIˈ-s^-peˌ-tIg
dissipates,0.477121255,0.477121255,Verb,1,1.768955397,dIˌ-sI-peˈ-S^n
dissipating,0.602059991,0.602059991,Verb,1,1.893894133,dIˈ-s^-peˌ-tIv
dissipation,1.113943352,1.079181246,Noun,1,2.405777494,dI-soˈ-si-et
dissociate,0.477121255,0.477121255,Verb,1,1.768955397,dIˌ-s^-luˈ-S^n
dissociation,0.477121255,0.477121255,Noun,1,1.768955397,dI-zaˈlv
dissolution,0.77815125,0.77815125,Noun,1,2.069985393,dI-zaˈlvd
dissolve,1.982271233,1.897627091,Verb,1,3.274105375,dI-zaˈlv
dissolved,1.819543936,1.770852012,Verb,0.984375,3.111378078,dI-zaˈlvd
dissolves,1.342422681,1.322219295,Verb,1,2.634256823,dIˈ-s^-n^ns
dissolving,1.255272505,1.204119983,Verb,0.705882353,2.547106647,dIˈ-s^-n^nt
dissonance,0.602059991,0.602059991,Noun,1,1.893894133,dI-sweˈd
dissonant,0.477121255,0.477121255,Noun,0.5,1.768955397,dI-sweˈ-dId
dissuade,1.447158031,1.431363764,Verb,1,2.738992173,dIˌ-sI-mEˈ-trIk
dissuaded,0.903089987,0.903089987,Verb,1,2.194924129,dI-sIˈ-m^-tri
distal,1.51851394,1.397940009,Adjective,1,2.810348082,dIˈ-st^nst
distance,3.116275588,2.980457892,Noun,0.992343032,4.40810973,dIˈ-st^ns
distanced,1,1,Verb,1,2.291834142,dIˈ-st^n-sIz
distances,1.672097858,1.653212514,Noun,1,2.963932,dIˈ-st^n-sIg
distancing,0.954242509,0.84509804,Verb,1,2.246076652,dI-staˈ-si
distant,2.643452676,2.544068044,Adjective,1,3.935286819,dIˈ-st^nt
distaste,1.146128036,1.146128036,Noun,1,2.437962178,dI-stE-faˈ-no
distasteful,1.785329835,1.748188027,Adjective,1,3.077163977,dIs-teˈst-f^l
distemper,1,1,Noun,0.888888889,2.291834142,dI-stEˈn-dId
distend,0.301029996,0.301029996,Verb,1,1.592864138,dI-stIˈl
distended,1.462397998,1.361727836,Verb,0.75,2.75423214,dI-stIˈl
distill,0.903089987,0.698970004,Verb,1,2.194924129,dIˈ-st^-l^t
distillate,0.301029996,0.301029996,Noun,1,1.592864138,dIˈ-st^-leˌts
distillation,0.903089987,0.84509804,Noun,1,2.194924129,dI-stIˈ-lX
distilled,1.51851394,1.397940009,Adjective,0.65625,2.810348082,dI-stIˈ-lXz
distiller,0.602059991,0.301029996,Noun,1,1.893894133,dI-stIˈ-lX-iz
distillers,0.477121255,0.477121255,Noun,1,1.768955397,dI-stIˈ-lX-zIz
distillery,1.176091259,1.079181246,Noun,1,2.467925401,dI-stIˈlz
distilling,0.903089987,0.903089987,Verb,0.571428571,2.194924129,dI-stIˈgkt
distinct,2.193124598,2.181843588,Adjective,1,3.48495874,dI-stIˈGkt
distinction,2.178976947,2.136720567,Noun,1,3.470811089,dI-stIˈGk-S^n
distinctions,1.380211242,1.361727836,Noun,1,2.672045384,dI-stIˈgk-tIv-li
distinctive,1.903089987,1.86332286,Adjective,1,3.194924129,dI-stIˈGk-tIv
distinctively,0.301029996,0.301029996,Adverb,1,1.592864138,dI-stIˈgkt-li
distinctiveness,0.301029996,0.301029996,Noun,1,1.592864138,dI-stIˈg-gwIS
distinctly,1.986771734,1.959041392,Adverb,1,3.278605876,dI-stIˈGkt-li
distinguish,1.963787827,1.908485019,Verb,1,3.255621969,dI-stIˈG-gwIS
distinguishable,0.301029996,0.301029996,Adjective,1,1.592864138,dI-stIˈg-gwI-SIz
distinguished,2.499687083,2.409933123,Adjective,0.901898734,3.791521225,dI-stIˈG-gwISt
distinguishes,0.903089987,0.903089987,Verb,1,2.194924129,dIˈst-lX
distinguishing,1.462397998,1.462397998,Adjective,0.785714286,2.75423214,dI-stcˈrt
distort,1.322219295,1.301029996,Verb,1,2.614053437,dI-stcˈr-tId
distorted,2.017033339,1.908485019,Adjective,0.67961165,3.308867481,dI-stcˈr-t^d
distorting,1.176091259,1.176091259,Verb,1,2.467925401,dI-stcˈr-S^nz
distortion,1.785329835,1.72427587,Noun,1,3.077163977,dI-stcˈr-S^n
distortions,1.505149978,1.176091259,Noun,1,2.79698412,dI-str@ˈkt
distorts,1.079181246,1.079181246,Verb,1,2.371015388,dI-str@ˈk-t^d
distract,2.397940009,2.357934847,Verb,1,3.689774151,dI-str@ˈkt
distracted,2.5774918,2.515873844,Verb,0.99204244,3.869325942,dI-str@ˈk-t^d
distracting,2.117271296,2.079181246,Verb,0.79389313,3.409105438,dI-str@ˈk-tIG
distraction,2.303196057,2.206825876,Noun,1,3.5950302,dIs-tr@ˈk-S^n
distractions,1.944482672,1.903089987,Noun,1,3.236316814,dIs-tr@ˈk-S^nz
distracts,1.342422681,1.322219295,Verb,1,2.634256823,dI-strEˈs
distraught,1.903089987,1.851258349,Adjective,1,3.194924129,dI-strcˈt
distress,2.57054294,2.419955748,Noun,1,3.862377082,dI-strEˈs
distressed,1.857332496,1.806179974,Verb,0.614285714,3.149166639,dI-strEˈst
distresses,0.77815125,0.77815125,Noun,1,2.069985393,dI-strEˈ-sIg-li
distressing,1.633468456,1.591064607,Adjective,1,2.925302598,dI-strIˈ-byut
distressingly,0.602059991,0.602059991,Adverb,1,1.893894133,dIs-trIˈ-by^-t^d
distribute,1.886490725,1.838849091,Verb,1,3.178324867,dI-strIˈ-byut
distributed,1.832508913,1.806179974,Verb,0.955223881,3.124343055,dIs-trIˈ-by^-t^d
distributes,1,1,Verb,1,2.291834142,dIˌs-tr^-byuˈ-S^n
distributing,1.491361694,1.447158031,Verb,1,2.783195836,dIˌs-tr^-byuˈ-S^nz
distribution,2.198657087,2.089905111,Noun,1,3.490491229,dIˌs-tr^-byuˈ-S^n
distributor,1.897627091,1.799340549,Noun,1,3.189461233,dIs-trIˈ-by^-tR
distributors,1.414973348,1.342422681,Noun,1,2.70680749,dI-strIˈ-byu-tX-SIˌp
distributorship,0.301029996,0.301029996,Noun,1,1.592864138,dIˈ-strIkt
district,3.028977705,2.784617293,Noun,0.954076851,4.320811847,dIˈ-strIkt
districts,1.477121255,1.414973348,Noun,1,2.768955397,dIˈ-straˌn
distrust,1.591064607,1.568201724,Verb,0.526315789,2.882898749,dIs-tr^ˈ-stId
distrusted,0.477121255,0.477121255,Verb,1,1.768955397,dIs-tr^ˈst-f^l
distrustful,0.77815125,0.77815125,Adjective,1,2.069985393,dI-str^ˈss
distrusts,0.301029996,0.301029996,Verb,1,1.592864138,dI-str^ˈs
disturb,2.753583059,2.683047038,Verb,1,4.045417201,dI-stRˈb
disturbance,2.305351369,2.198657087,Noun,1,3.597185512,dI-stRˈ-b^ns
disturbances,1.633468456,1.568201724,Noun,1,2.925302598,dI-stXˈbd
disturbed,2.702430536,2.614897216,Verb,0.774900398,3.994264679,dI-stRˈbd
disturbing,2.666517981,2.604226053,Adjective,0.698924731,3.958352123,dI-stRˈ-bIG
disturbingly,1.041392685,1.041392685,Adverb,1,2.333226827,dIs-yuˈ-ny^n
disturbs,1.672097858,1.643452676,Verb,1,2.963932,dIs-yuˈ-n^-ti
disuse,0.602059991,0.602059991,Noun,1,1.893894133,dIˈCt
ditch,2.604226053,2.489958479,Verb,0.535,3.896060195,dIˈC
ditched,2.075546961,2.033423755,Verb,0.991525424,3.367381104,dIˈCt
ditches,1.62324929,1.531478917,Noun,0.853658537,2.915083433,dIˈ-CIg
ditching,1.612783857,1.568201724,Verb,0.975,2.904617999,dIˈ-DX
dither,0.698970004,0.698970004,Noun,0.75,1.990804146,dIˈ-DXz
dithering,0.698970004,0.698970004,Verb,0.5,1.990804146,dIˈ-TX-@ˌm
ditsy,0.602059991,0.602059991,Adjective,1,1.893894133,dI-tEˈ-mcr
ditties,0.77815125,0.602059991,Noun,1,2.069985393,dIˈt-m^n
ditto,1.934498451,1.826074803,Noun,1,3.226332593,dIˈ-to
ditty,1.612783857,1.447158031,Noun,0.95,2.904617999,dIˈt-z^l
diuretic,1,0.903089987,Adjective,0.888888889,2.291834142,dY-Xˈ-n^l
diuretics,0.698970004,0.698970004,Noun,1,1.990804146,dY-Xˈ-n^-li
diurnal,0.477121255,0.477121255,Adjective,1,1.768955397,diˈ-v^
diva,1.897627091,1.447158031,Noun,0.705128205,3.189461233,diˈ-v^
divan,0.84509804,0.84509804,Noun,1,2.136932182,dYˈv
divas,0.698970004,0.698970004,Noun,0.75,1.990804146,dYˈvd
dive,2.8162413,2.519827994,Verb,0.550458716,4.108075442,dYˈv
dived,1.361727836,1.342422681,Verb,1,2.653561978,dIˈ-vI-li
diver,2.096910013,1.73239376,Noun,0.951219512,3.388744155,dYˈ-vR
diverge,0.301029996,0.301029996,Verb,1,1.592864138,dY-vXˈ-J^ns
diverged,1.041392685,1,Verb,1,2.333226827,dI-vXˈ-J^ns
divergence,0.602059991,0.602059991,Noun,1,1.893894133,dY-vXˈ-J^n-sIz
divergences,0.602059991,0.477121255,Noun,1,1.893894133,dI-vXˈ-J^nt
divergent,0.698970004,0.698970004,Adjective,1,1.990804146,dY-vXˈ-JIz
diverges,0.301029996,0.301029996,Verb,1,1.592864138,dYˈ-vXz
diverging,0.477121255,0.477121255,Verb,0.5,1.768955397,dY-vXˈs
divers,1.913813852,1.716003344,Noun,0.962962963,3.205647995,dYˈ-vRz
diverse,1.602059991,1.579783597,Adjective,1,2.893894133,dIˈ-vX-sI-kEˌr
diversification,0.903089987,0.77815125,Noun,1,2.194924129,dY-vXˌ-s^-f^-keˈ-S^nz
diversified,0.602059991,0.602059991,Verb,1,1.893894133,dY-vXˈ-s^-fYˌ
diversify,1.204119983,1.146128036,Verb,1,2.495954125,dY-vXˈ-s^-fYˌ-Ig
diversifying,0.602059991,0.602059991,Verb,1,1.893894133,dY-vXˈ-Z^n
diversion,2.201397124,2.127104798,Noun,1,3.493231266,dY-vRˈ-Z^n
diversionary,1.414973348,1.301029996,Adjective,1,2.70680749,dI-vXˈ-Z^nz
diversions,1.477121255,1.447158031,Noun,1,2.768955397,dI-vXˈ-s^-ti
diversity,1.755874856,1.612783857,Noun,1,3.047708998,dI-vRˈ-s^-ti
divert,2.017033339,1.949390007,Verb,1,3.308867481,dY-vRˈt
diverted,1.602059991,1.579783597,Verb,0.974358974,2.893894133,dYˌ-vX-tIˈ-ky^-l^
diverticulum,0.84509804,0.698970004,Noun,1,2.136932182,dY-vXˈ-tIg
diverting,1.361727836,1.301029996,Verb,0.818181818,2.653561978,dY-vXˈts
diverts,0.698970004,0.698970004,Verb,1,1.990804146,dYˈvz
dives,1.716003344,1.633468456,Verb,0.647058824,3.007837486,dYˈvz
divest,0.698970004,0.698970004,Verb,1,1.990804146,dY-vEˈ-stId
divested,0.602059991,0.602059991,Verb,0.666666667,1.893894133,dI-vEˈ-stI-CX
divesting,0.301029996,0.301029996,Verb,1,1.592864138,dy-vEˈ-stI-CX
divestiture,0.602059991,0.477121255,Noun,1,1.893894133,dI-vEˈ-stI-CXz
divests,0.301029996,0.301029996,Verb,1,1.592864138,dY-vEˈs
divide,2.475671188,2.394451681,Verb,0.845637584,3.76750533,dI-vYˈd
divided,2.357934847,2.309630167,Verb,0.881578947,3.649768989,dI-vYˈ-d^d
dividend,1.301029996,1.176091259,Noun,1,2.592864138,dIˈ-v^-dEˌndz
dividends,1.477121255,1.462397998,Noun,1,2.768955397,dI-vYˈdz
divider,0.954242509,0.954242509,Noun,1,2.246076652,dI-vYˈ-dIg
divides,1.531478917,1.477121255,Verb,1,2.823313059,dIˌ-v^-neˈ-S^n
dividing,1.792391689,1.748188027,Verb,0.836065574,3.084225832,dI-vYˈ-dIG
divination,0.77815125,0.602059991,Noun,1,2.069985393,dI-vYˈn
divine,2.774516966,2.571708832,Adjective,0.886632826,4.066351108,dI-vYˈn
divinely,1.531478917,1.431363764,Adverb,1,2.823313059,dYˈ-vIg
diving,2.507855872,2.278753601,Verb,0.392523364,3.799690014,dYˈ-vIG
divining,0.954242509,0.903089987,Adjective,0.75,2.246076652,dI-vIˈ-n^-tiz
divinities,0.602059991,0.602059991,Noun,1,1.893894133,dI-vIr-Jiˈ-li-o
divinity,1.643452676,1.462397998,Noun,1,2.935286819,diˈ-vIs
divisible,0.698970004,0.698970004,Adjective,1,1.990804146,dI-vIˈ-Z^nz
division,2.976349979,2.73239376,Noun,0.998941799,4.268184121,dI-vIˈ-Z^n
divisional,1.230448921,1.113943352,Adjective,1,2.522283064,dI-vIˈ-Z^nz
divisions,2.117271296,1.973127854,Noun,1,3.409105438,dI-vIˈ-Z^nz
divisive,0.903089987,0.84509804,Adjective,1,2.194924129,dI-vIˈ-Z^n
divisiveness,0.301029996,0.301029996,Noun,1,1.592864138,dI-vIˈ-s^n
divorce,3.222716471,2.940516485,Noun,0.827606635,4.514550613,dI-vcˈrs
divorced,2.914871818,2.768638101,Verb,0.549878345,4.20670596,dI-vcˈrst
divorcee,1.397940009,1.342422681,Noun,1,2.689774151,dI-vcˈr-sIz
divorces,1.681241237,1.672097858,Noun,0.8,2.97307538,dI-v^ˈlJ
divorcing,1.716003344,1.633468456,Verb,0.980392157,3.007837486,dI-vcˈr-sIG
divulge,1.819543936,1.792391689,Verb,0.984615385,3.111378078,dI-v^ˈlJ
divulged,0.903089987,0.903089987,Verb,1,2.194924129,dI-v^ˈl-JIg
divulging,0.84509804,0.84509804,Verb,1,2.136932182,dIˈ-vid
divvied,0.477121255,0.477121255,Verb,1,1.768955397,diˈ-w^
divvy,1.361727836,1.342422681,Noun,0.772727273,2.653561978,dIˈks
dix,2.269512944,1.462397998,Number,1,3.561347086,dIˈks
dixie,2.322219295,1.929418926,Name,0.799019608,3.614053437,dIˈk-si
dixieland,1.176091259,1.113943352,Name,0.571428571,2.467925401,dIˈk-s^nz
dizziness,1.681241237,1.643452676,Noun,1,2.97307538,dIˈ-zi-Ig
dizzy,2.63447727,2.553883027,Adjective,1,3.926311412,dIˈ-zi
dizzying,0.903089987,0.903089987,Adjective,1,2.194924129,J^-kaˈr-t^z
djakarta,0.301029996,0.301029996,Name,1,1.592864138,JI-buˈ-tiˌ
djibouti,0.477121255,0.301029996,Name,1,1.768955397,diˈ-keˈ
dk,1.361727836,0.698970004,Name,1,2.653561978,d^-luˈ-gos
do,5.49542777,3.921634461,Verb,0.999965036,6.787261912,duˈ
doable,1.681241237,1.643452676,Adjective,1,2.97307538,doˈn
dob,0.903089987,0.77815125,Name,0.714285714,2.194924129,daˈ-bX-stiˌn
dobbin,0.903089987,0.698970004,Noun,0.714285714,2.194924129,daˈbz
dobbins,1,0.602059991,Name,0.777777778,2.291834142,doˈ-bIk
doberman,1.342422681,1.342422681,Noun,1,2.634256823,doˈ-bX-stin
dobie,1.806179974,0.84509804,Name,0.698412698,3.098014116,daˈ-bi
dobson,1.505149978,1.113943352,Name,1,2.79698412,daˈb-s^nz
doby,0.77815125,0.301029996,Name,0.6,2.069985393,daˈk
doc,3.615213335,3.033021445,Noun,0.999514091,4.907047477,daˈk
docent,0.903089987,0.77815125,Adjective,1,2.194924129,daˈ-CX-ti
docile,1.447158031,1.397940009,Adjective,0.777777778,2.738992173,daˈk
docility,0.301029996,0.301029996,Noun,1,1.592864138,daˈks
dock,2.697229343,2.488550717,Noun,0.818913481,3.989063485,daˈk
docked,1.755874856,1.681241237,Verb,1,3.047708998,daˈkt
docken,0.602059991,0.301029996,Name,1,1.893894133,daˈ-kX
docker,0.477121255,0.477121255,Noun,0.5,1.768955397,daˈ-kX-i
dockers,1.113943352,1,Noun,1,2.405777494,daˈ-k^t
docket,1.792391689,1.707570176,Noun,1,3.084225832,daˈ-k^t
docking,2.037426498,1.806179974,Noun,0.583333333,3.32926064,daˈ-kIG
docks,2.276461804,2.096910013,Noun,0.989361702,3.568295946,daˈks
dockside,0.698970004,0.698970004,Noun,1,1.990804146,daˈk-st^-dX
dockworker,0.301029996,0.301029996,Noun,1,1.592864138,daˈk-yaˌrd
dockworkers,0.301029996,0.301029996,Noun,1,1.592864138,daˈk-tX
dockyard,0.698970004,0.477121255,Noun,1,1.990804146,daˈk-tXz
doctor,4.129109586,3.568670978,Noun,0.997087161,5.420943728,daˈk-tR
doctoral,1.301029996,1.230448921,Adjective,1,2.592864138,daˈk-tX-^ts
doctorate,1.672097858,1.602059991,Noun,1,2.963932,daˈk-tXd
doctorates,0.84509804,0.84509804,Noun,1,2.136932182,daˈk-tX-Ig
doctored,1.462397998,1.414973348,Verb,0.928571429,2.75423214,daˈk-tXz
